time,pmatrix_pop0,pmatrix_pop1,fssh_pop0,fssh_pop1,ehrenfest_pop0,ehrenfest_pop1,dvr_pop0,dvr_pop1
2400.0,0.439103710391322,0.560896289608678,0.40625,0.59375,0.22622591412541265,0.7737740858745918,0.27240872731411414,0.727591272685875
2405.0,0.4391416596627132,0.5608583403372869,0.40625,0.59375,0.22641518747100192,0.7735848125290022,0.27240548886158533,0.7275945111384031
2410.0,0.43917444395574134,0.5608255560442588,0.40625,0.59375,0.2265687843134024,0.7734312156866017,0.2723957335310585,0.7276042664689305
2415.0,0.4392024331052433,0.5607975668947568,0.40625,0.59375,0.226690234930258,0.773309765069746,0.2723799298192572,0.7276200701807318
2420.0,0.4392260285965797,0.5607739714034202,0.40625,0.59375,0.226783073843529,0.7732169261564747,0.2723585285032743,0.7276414714967149
2425.0,0.4392456482157518,0.5607543517842482,0.40625,0.59375,0.2268507718480921,0.7731492281519116,0.27233196274935334,0.7276680372506358
2430.0,0.43926171324130264,0.5607382867586973,0.40625,0.59375,0.2268966794515106,0.7731033205484923,0.2723006482545307,0.7276993517454579
2435.0,0.4392746380149722,0.5607253619850278,0.40625,0.59375,0.22692398129667798,0.773076018703326,0.27226498341918653,0.7277350165808016
2440.0,0.4392848216992341,0.5607151783007659,0.40625,0.59375,0.22693566095161208,0.7730643390483913,0.2722253495485369,0.7277746504514524
2445.0,0.4392926420105791,0.5607073579894208,0.40625,0.59375,0.22693447530195182,0.7730655246980508,0.27218211108112483,0.7278178889188639
2450.0,0.43929845070671986,0.5607015492932802,0.40625,0.59375,0.22692293767069704,0.7730770623293061,0.27213561584238327,0.7278643841576059
2455.0,0.4393025706026696,0.5606974293973304,0.40625,0.59375,0.22690330871463787,0.7730966912853655,0.2720861953213385,0.7279138046786507
2460.0,0.4393052938937689,0.5606947061062311,0.40625,0.59375,0.22687759410510738,0.7731224058948956,0.2720341649685753,0.727965835031414
2465.0,0.43930688157203934,0.5606931184279607,0.40625,0.59375,0.226847547988972,0.7731524520110314,0.2719798245136171,0.7280201754863723
2470.0,0.43930756373465274,0.5606924362653473,0.40625,0.59375,0.22681468124048,0.7731853187595223,0.27192345829987713,0.728076541700112
2475.0,0.4393075405987439,0.5606924594012561,0.40625,0.59375,0.22678027355179492,0.7732197264482072,0.27186533563542464,0.7281346643645642
2480.0,0.4393069840543358,0.5606930159456641,0.40625,0.59375,0.22674538846564607,0.7732546115343553,0.27180571115781865,0.7281942888421706
2485.0,0.43930603960591325,0.5606939603940868,0.40625,0.59375,0.2267108905234977,0.7732891094765034,0.2717448252113185,0.7282551747886702
2490.0,0.43930482857243486,0.5606951714275651,0.40625,0.59375,0.2266774637830006,0.7733225362170006,0.271682904234847,0.7283170957651424
2495.0,0.4393034504346938,0.5606965495653062,0.40625,0.59375,0.22664563104558788,0.7733543689544142,0.2716201611591164,0.7283798388408725
2500.0,0.4393019852373863,0.5606980147626138,0.40625,0.59375,0.22661577322550175,0.7733842267744997,0.271556795811399,0.7284432041885903
2505.0,0.43930049597065657,0.5606995040293434,0.40625,0.59375,0.22658814838234465,0.773411851617657,0.271492995326465,0.7285070046735242
2510.0,0.43929903087192923,0.5607009691280708,0.40625,0.59375,0.22656291002784631,0.7734370899721558,0.2714289345623034,0.7285710654376865
2515.0,0.43929762560332897,0.560702374396671,0.40625,0.59375,0.22654012440184873,0.7734598755981528,0.271364776519261,0.7286352234807286
2520.0,0.43929630527280805,0.5607036947271921,0.40625,0.59375,0.2265197864908589,0.7734802135091426,0.271300672761342,0.7286993272386472
2525.0,0.4392950862781996,0.5607049137218004,0.40625,0.59375,0.22650183463368076,0.7734981653663198,0.27123676383843776,0.7287632361615515
2530.0,0.4392939779628167,0.5607060220371833,0.40625,0.59375,0.22648616362182003,0.7735138363781804,0.27117317970834515,0.7288268202916445
2535.0,0.4392929840789776,0.5607070159210225,0.40625,0.59375,0.22647263625707875,0.7735273637429214,0.2711100401574919,0.7288899598424976
2540.0,0.43929210406207414,0.5607078959379259,0.40625,0.59375,0.22646109337493542,0.7735389066250645,0.2710474552193384,0.7289525447806507
2545.0,0.43929133412262306,0.5607086658773769,0.40625,0.59375,0.22645136238007368,0.7735486376199256,0.270985525589522,0.7290144744104666
2550.0,0.4392906681673184,0.5607093318326817,0.40625,0.59375,0.22644326437018367,0.7735567356298165,0.27092434303683144,0.7290756569631578
2555.0,0.4392900985625666,0.5607099014374334,0.40625,0.59375,0.22643661994644443,0.7735633800535555,0.27086399080920215,0.7291360091907867
2560.0,0.43928961675552697,0.560710383244473,0.40625,0.59375,0.2264312538246366,0.7735687461753629,0.2708045440339648,0.7291954559660243
2565.0,0.43928921376841085,0.5607107862315891,0.40625,0.59375,0.2264269983703533,0.773573001629646,0.2707460701116458,0.7292539298883433
2570.0,0.43928888058190935,0.5607111194180907,0.40625,0.59375,0.22642369618613498,0.7735763038138639,0.27068862910267866,0.7293113708973105
2575.0,0.43928860842321144,0.5607113915767885,0.40625,0.59375,0.22642120187835155,0.773578798121647,0.2706322741064444,0.7293677258935448
2580.0,0.439288388973303,0.560711611026697,0.40625,0.59375,0.22641938312811438,0.7735806168718835,0.27057705163212875,0.7294229483678597
2585.0,0.4392882145071829,0.5607117854928171,0.40625,0.59375,0.2264181211841887,0.7735818788158094,0.2705230019609077,0.7294769980390815
2590.0,0.4392880779794117,0.5607119220205883,0.40625,0.59375,0.22641731088750483,0.7735826891124931,0.27047015949906633,0.7295298405009231
2595.0,0.43928797306608075,0.5607120269339192,0.40625,0.59375,0.22641686032707686,0.7735831396729203,0.2704185531216846,0.7295814468783051
2600.0,0.43928789417293457,0.5607121058270654,0.40625,0.59375,0.22641669021649016,0.7735833097835072,0.270368206506577,0.7296317934934132
2605.0,0.43928783641803637,0.5607121635819637,0.40625,0.59375,0.22641673306909807,0.7735832669308994,0.27031913845822336,0.7296808615417663
2610.0,0.4392877955960864,0.5607122044039136,0.40625,0.59375,0.2264169322390787,0.7735830677609188,0.27027136322148504,0.7297286367785044
2615.0,0.4392877681303006,0.5607122318696994,0.40625,0.59375,0.22641724088485102,0.7735827591151463,0.270224890784915,0.7297751092150739
2620.0,0.43928775101666206,0.560712248983338,0.40625,0.59375,0.22641762090130302,0.7735823790986945,0.27017972717355093,0.7298202728264385
2625.0,0.4392877417643797,0.5607122582356204,0.40625,0.59375,0.22641804185800304,0.773581958141994,0.2701358747310945,0.729864125268895
2630.0,0.4392877383355215,0.5607122616644785,0.40625,0.59375,0.22641847997218417,0.7735815200278131,0.27009333239141975,0.7299066676085691
2635.0,0.43928773908605206,0.5607122609139479,0.40625,0.59375,0.2264189171378633,0.7735810828621336,0.27005209593939966,0.7299479040605897
2640.0,0.4392877427098706,0.5607122572901295,0.40625,0.59375,0.22641934002601868,0.7735806599739781,0.27001215826106034,0.7299878417389296
2645.0,0.4392877481869282,0.5607122518130719,0.40625,0.59375,0.2264197392652747,0.7735802607347216,0.2699735095831182,0.7300264904168716
2650.0,0.43928775473607684,0.5607122452639232,0.40625,0.59375,0.22642010870800428,0.7735798912919931,0.26993613770196845,0.7300638622980211
2655.0,0.4392877617729679,0.5607122382270321,0.40625,0.59375,0.226420444783083,0.7735795552169147,0.2699000282022319,0.7300999717977578
2660.0,0.439287768873058,0.560712231126942,0.40625,0.59375,0.22642074593365039,0.7735792540663469,0.2698651646649809,0.7301348353350089
2665.0,0.43928777573958905,0.560712224260411,0.40625,0.59375,0.2264210121360543,0.7735789878639434,0.2698315288658014,0.7301684711341879
2670.0,0.43928778217627196,0.560712217823728,0.40625,0.59375,0.22642124449460116,0.7735787555053962,0.2697991009628631,0.7302008990371264
2675.0,0.4392877880643106,0.5607122119356894,0.40625,0.59375,0.2264214449057019,0.7735785550942951,0.26976785967516725,0.7302321403248225
2680.0,0.43928779334335255,0.5607122066566474,0.40625,0.59375,0.226421615784413,0.7735783842155846,0.26973778245121016,0.7302622175487795
2685.0,0.43928779799592604,0.560712202004074,0.40625,0.59375,0.2264217598461403,0.7735782401538578,0.2697088456282496,0.73029115437174
2690.0,0.43928780203492235,0.5607121979650778,0.40625,0.59375,0.226421879936328,0.7735781200636702,0.2696810245824298,0.7303189754175602
2695.0,0.4392878054936958,0.5607121945063042,0.40625,0.59375,0.22642197890121454,0.7735780210987836,0.26965429387000195,0.7303457061299882
2700.0,0.43928780841838155,0.5607121915816184,0.40625,0.59375,0.22642205949316901,0.7735779405068288,0.26962862735989884,0.7303713726400908
2705.0,0.43928781086206226,0.5607121891379377,0.40625,0.59375,0.22642212430464193,0.7735778756953557,0.2696039983579197,0.7303960016420704
2710.0,0.4392878128804547,0.5607121871195454,0.40625,0.59375,0.22642217572536047,0.7735778242746367,0.2695803797228033,0.7304196202771864
2715.0,0.43928781452882476,0.5607121854711753,0.40625,0.59375,0.22642221591801642,0.7735777840819806,0.26955774397446064,0.7304422560255291
2720.0,0.43928781585987936,0.5607121841401206,0.40625,0.59375,0.22642224680831474,0.7735777531916824,0.2695360633946532,0.730463936605336
2725.0,0.4392878169224202,0.5607121830775799,0.40625,0.59375,0.22642227008585303,0.7735777299141441,0.26951531012038416,0.730484689879605
2730.0,0.43928781776057757,0.5607121822394225,0.40625,0.59375,0.22642228721286473,0.7735777127871328,0.2694954562303106,0.7305045437696791
2735.0,0.4392878184134789,0.560712181586521,0.40625,0.59375,0.22642229943838207,0.7735777005616151,0.26947647382443696,0.7305235261755536
2740.0,0.4392878189152284,0.5607121810847717,0.40625,0.59375,0.226422307815842,0.7735776921841548,0.26945833509739664,0.7305416649025936
2745.0,0.43928781929510036,0.5607121807048997,0.40625,0.59375,0.22642231322256678,0.7735776867774304,0.269441012405584,0.7305589875944053
2750.0,0.43928781957787455,0.5607121804221255,0.40625,0.59375,0.22642231637992022,0.7735776836200771,0.2694244783284383,0.730575521671552
2755.0,0.4392878197842516,0.5607121802157484,0.40625,0.59375,0.2264223178732338,0.7735776821267648,0.26940870572414227,0.730591294275848
2760.0,0.43928781993130744,0.5607121800686925,0.40625,0.59375,0.22642231817086092,0.7735776818291377,0.2693936677800182,0.7306063322199717
2765.0,0.4392878200329554,0.5607121799670447,0.40625,0.59375,0.22642231764192491,0.773577682358074,0.26937933805789127,0.7306206619420986
2770.0,0.43928782010039175,0.5607121798996082,0.40625,0.59375,0.22642231657248854,0.77357768342751,0.26936569053467774,0.7306343094653128
2775.0,0.4392878201425146,0.5607121798574854,0.40625,0.59375,0.226422315180016,0.7735776848199832,0.2693526996384691,0.7306473003615208
2780.0,0.43928782016630263,0.5607121798336974,0.40625,0.59375,0.22642231362608536,0.7735776863739134,0.26934034028035936,0.7306596597196311
2785.0,0.43928782017715434,0.5607121798228456,0.40625,0.59375,0.226422312027397,0.773577687972602,0.26932858788225783,0.7306714121177322
2790.0,0.4392878201791829,0.5607121798208172,0.40625,0.59375,0.22642231046516254,0.7735776895348364,0.2693174184009477,0.7306825815990423
2795.0,0.4392878201754691,0.5607121798245309,0.40625,0.59375,0.22642230899300253,0.7735776910069965,0.26930680834859083,0.7306931916513997
2800.0,0.4392878201682769,0.5607121798317232,0.40625,0.59375,0.22642230764349675,0.7735776923565025,0.26929673480994043,0.7307032651900497
2805.0,0.4392878201592314,0.5607121798407687,0.40625,0.59375,0.22642230643353875,0.7735776935664603,0.26928717545645897,0.7307128245435316
2810.0,0.43928782014946555,0.5607121798505346,0.40625,0.59375,0.22642230536865043,0.7735776946313492,0.2692781085575544,0.7307218914424358
2815.0,0.43928782013973994,0.56071217986026,0.40625,0.59375,0.22642230444640166,0.7735776955535983,0.2692695129891457,0.7307304870108445
2820.0,0.4392878201305378,0.5607121798694622,0.40625,0.59375,0.2264223036590772,0.7735776963409225,0.26926136823974534,0.7307386317602456
