R,E1,E2,E3,V11,V22,V33,V12,V13,V23,nac12,nac13,nac23,abs_nac12,abs_nac13,abs_nac23
3.6537268634317157,0.010715392943127308,0.020483152456613737,0.058782858266907975,0.020441403320198975,0.01075714207954207,0.058782858266907975,0.0006372225152988203,4.17486115995529e-27,0.0,-1.2528194783499975,4.839597359548202e-24,-1.0578365914393022e-23,1.2528194783499975,4.839597359548202e-24,1.0578365914393022e-23
3.656928464232116,0.01061444317486515,0.02046995966531488,0.05857703491155712,0.02043271147900707,0.01065169136117296,0.05857703491155712,0.0006047418350112266,5.46552775462784e-27,0.0,-1.18889414826622,6.593335562641427e-24,-1.3927571856379794e-23,1.18889414826622,6.593335562641427e-24,1.3927571856379794e-23
3.660130065032516,0.010513785162186099,0.02045730951541925,0.0583721853447136,0.020424117026222648,0.0105469776513827,0.0583721853447136,0.0005735403938100424,7.150514093258191e-27,0.0,-1.1274346785820601,8.991914011078821e-24,-1.832475672565218e-23,1.1274346785820601,8.991914011078821e-24,1.832475672565218e-23
3.6633316658329163,0.0104134544314436,0.020445162452515667,0.058168305274603246,0.020415619616541363,0.010442997267417905,0.058168305274603246,0.0005435920579361255,9.348835665681792e-27,0.0,-1.0684136231410748,1.2275026026499533e-23,-2.4093942468873185e-23,1.0684136231410748,1.2275026026499533e-23,2.4093942468873185e-23
3.6665332666333166,0.01031348364352312,0.02043348180525571,0.057965390427791405,0.02040721890566526,0.01033974654311357,0.057965390427791405,0.0005148696492144609,1.2214983384996209e-26,0.0,-1.011795893635216,1.6772139130221632e-23,-3.165812156927652e-23,1.011795893635216,1.6772139130221632e-23,3.165812156927652e-23
3.669734867433717,0.010213902737922307,0.02042223364119924,0.05776343654910572,0.020398914550300035,0.010237221828821513,0.05776343654910572,0.000487345068983289,1.5949362588479587e-26,0.0,-0.9575399112023978,2.293628731406365e-23,-4.156911245738266e-23,0.9575399112023978,2.293628731406365e-23,4.156911245738266e-23
3.6729364682341172,0.010114739078367529,0.02041138662112382,0.05756243940155917,0.020390706208152323,0.010135419491339025,0.05756243940155917,0.0004609894184528181,2.081176330396493e-26,0.0,-0.9055986430143819,3.139062303358671e-23,-5.454630657625781e-23,0.9055986430143819,3.139062303358671e-23,5.454630657625781e-23
3.676138069034517,0.010016017598411746,0.020400911853353174,0.05736239476627354,0.020382593537926975,0.010034335913837945,0.05736239476627354,0.0004357731152213046,2.7138730014207155e-26,0.0,-0.8559205308277696,4.2992555873944063e-23,-7.152692061313104e-23,0.8559205308277696,4.2992555873944063e-23,7.152692061313104e-23
3.6793396698349174,0.009917760945697643,0.020390782749420622,0.05716329844240299,0.020374576199324337,0.009933967495793927,0.05716329844240299,0.00041166600570791205,3.536594433677341e-26,0.0,-0.808450319051625,5.892213277173712e-23,-9.373112524131194e-23,0.808450319051625,5.892213277173712e-23,9.373112524131194e-23
3.6825412706353173,0.009819989623786496,0.020380974882167197,0.0569651462470583,0.020366653853037563,0.00983431065291613,0.0569651462470583,0.0003886374732929812,4.605704745262056e-26,0.0,-0.7631297901452981,8.080383522280853e-23,-1.2274639623743442e-22,0.7631297901452981,8.080383522280853e-23,1.2274639623743442e-22
3.6857428714357177,0.009722722130646642,0.020371465847180317,0.056767934015231114,0.02035882616074991,0.009735361817077048,0.056767934015231114,0.00036665654198675054,5.99407294635143e-26,0.0,-0.7198984151726119,1.1087444457402033e-22,-1.6063668611654654e-22,0.7198984151726119,1.1087444457402033e-22,1.6063668611654654e-22
3.688944472236118,0.009625975093068522,0.02036223512830633,0.056571657599718564,0.020351092785132047,0.009637117436242805,0.056571657599718564,0.00034569197547753346,7.795842388232779e-26,0.0,-0.6786939271667575,1.5221441930086373e-22,-2.1008362248183801e-22,0.6786939271667575,1.5221441930086373e-22,2.1008362248183801e-22
3.6921460730365183,0.009529763396425797,0.02035326396781721,0.056376312871048495,0.02034345338983938,0.009539573974403626,0.056376312871048495,0.00032571237143907153,1.013255972908636e-25,0.0,-0.6394528246544018,2.0906683735425245e-22,-2.7456900272577815e-22,0.6394528246544018,2.0906683735425245e-22,2.7456900272577815e-22
3.6953476738369186,0.009434100309336762,0.02034453524167724,0.056181895717404465,0.02033590763950938,0.009442727911504621,0.056181895717404465,0.0003066862510048155,1.3161045503847233e-25,0.0,-0.6021108122907116,2.872770707076112e-22,-3.586105006204069e-22,0.6021108122907116,2.872770707076112e-22,3.586105006204069e-22
3.6985492746373185,0.009338997602897957,0.020336033340237876,0.05598840204455165,0.020328455199758896,0.009346575743376936,0.05598840204455165,0.00028858214334359747,1.708349421019011e-25,0.0,-0.5666031851019622,3.948989276270001e-22,-4.680658906965183e-22,0.5666031851019622,3.948989276270001e-22,4.680658906965183e-22
3.701750875437719,0.009244465664263832,0.020327744054586733,0.055795827775762474,0.020321095737181515,0.00925111398166905,0.055795827775762474,0.0002713686652967618,2.2160426515903275e-25,0.0,-0.5328651623459361,5.430303303245227e-22,-6.10525437504546e-22,0.5328651623459361,5.430303303245227e-22,6.10525437504546e-22
3.7049524762381187,0.009150513604435064,0.02031965446868842,0.05560416885174317,0.0203138289193449,0.009156339153778581,0.05560416885174317,0.00025501459606117613,2.872728750672488e-25,0.0,-0.5008321765027367,7.469654973073052e-22,-7.958176515745195e-22,0.5008321765027367,7.469654973073052e-22,7.958176515745195e-22
3.708154077038519,0.009057149360192982,0.020311752857379274,0.0554134212305601,0.020306654414788145,0.009062247802784109,0.0554134212305601,0.00023948894692542487,3.7215702628100183e-25,0.0,-0.4704401224147824,1.027783561205369e-21,-1.0366607163139026e-21,0.4704401224147824,1.027783561205369e-21,1.0366607163139026e-21
3.7113556778389194,0.00896437979018266,0.020304028590214015,0.05522358088756667,0.020299571893019126,0.008968836487377549,0.05522358088756667,0.00022476102608819817,4.818067950872427e-25,0.0,-0.4416255711164868,1.414539008482562e-21,-1.3495009649522571e-21,0.4416255711164868,1.414539008482562e-21,1.3495009649522571e-21
3.7145572786393197,0.008872210765200469,0.020296472041108047,0.05503464381533053,0.020292581024511883,0.008876101781796633,0.05503464381533053,0.000210800498607904,6.233539481492662e-25,0.0,-0.41432595243827475,1.9472820134457614e-21,-1.7555913734744373e-21,0.41432595243827475,1.9472820134457614e-21,1.7555913734744373e-21
3.71775887943972,0.008780647252787408,0.020289074503674332,0.054846606023561034,0.020285681480703983,0.008784040275757757,0.054846606023561034,0.00019757744155131485,8.059565038349509e-25,0.0,-0.3884797100421741,2.6812231870364612e-21,-2.2823778190402102e-21,0.3884797100421741,2.6812231870364612e-21,2.2823778190402102e-21
3.72096048024012,0.008689693396266318,0.020281828112116686,0.054659463539037015,0.020278872933993913,0.008692648574389089,0.054659463539037015,0.000185062394426211,1.041366469603717e-24,0.0,-0.3640264321496022,3.692476478759036e-21,-2.9652797021634933e-21,0.3640264321496022,3.692476478759036e-21,2.9652797021634933e-21
3.7241620810405203,0.008599352588390723,0.02027472576751166,0.054473212405534696,0.020272155057738446,0.008601923298163937,0.054473212405534696,0.00017322640499870288,1.3446543822407308e-24,0.0,-0.3409069608579003,5.085978380221075e-21,-3.8499755456213455e-21,0.3409069608579003,5.085978380221075e-21,3.8499755456213455e-21
3.72736368184092,0.008509627539796977,0.020267761069287578,0.05428784868375636,0.02026552752625006,0.008511861082834495,0.05428784868375636,0.00016204107061017212,1.7351333177605128e-24,0.0,-0.319063482610849,7.006408312773364e-21,-4.995334757660394e-21,0.319063482610849,7.006408312773364e-21,4.995334757660394e-21
3.7305652826413205,0.00842052034246888,0.02026092825169114,0.05410336845125878,0.02025899001479432,0.008422458579365702,0.05410336845125878,0.00015147857512145562,2.2375364696107257e-24,0.0,-0.29843960208890946,9.653247765686904e-21,-6.477175645677536e-21,0.29843960208890946,9.653247765686904e-21,6.477175645677536e-21
3.733766883441721,0.00833203252843776,0.020254222125019122,0.053919767802382265,0.020252542199587303,0.00833371245386958,0.053919767802382265,0.0001415117216232807,2.8835168397557286e-24,0.0,-0.27898040151641534,1.3301546967535204e-20,-8.393079220008634e-21,0.27898040151641534,1.3301546967535204e-20,8.393079220008634e-21
3.736968484242121,0.008244165123949541,0.020247638021383147,0.05373704284817998,0.020246183757793003,0.008245619387539685,0.05373704284817998,0.00013211396106174104,3.713555828853182e-24,0.0,-0.26063248714311077,1.8330562555954722e-20,-1.0868551154816225e-20,0.26063248714311077,1.8330562555954722e-20,1.0868551154816225e-20
3.7401700850425215,0.008156918699336069,0.02024117174477062,0.05355518971634746,0.02023991436752075,0.008158176076585939,0.05355518971634746,0.00012325941693614261,4.779390529717826e-24,0.0,-0.24334402444480085,2.5263249827557222e-20,-1.406490403394639e-20,0.24334402444480085,2.5263249827557222e-20,1.406490403394639e-20
3.7433716858429213,0.008070293414830244,0.02023481952516208,0.053374204551152465,0.02023373370782266,0.008071379232169667,0.053374204551152465,0.0001149229062336455,6.147098552232077e-24,0.0,-0.22706476339996368,3.4820724159640364e-20,-1.8189333195587557e-20,0.22706476339996368,3.4820724159640364e-20,1.8189333195587557e-20
3.7465732866433212,0.007984289062564152,0.02022857797646583,0.05319408351336512,0.020227641458691034,0.007985225580338947,0.05319408351336512,0.00010707995677095234,7.901015778449302e-24,0.0,-0.21174605503390295,4.799736595415431e-20,-2.350778776382363e-20,0.21174605503390295,4.799736595415431e-20,2.350778776382363e-20
3.7497748874437216,0.007898905104987032,0.020222444058033043,0.053014822780188334,0.020221637301055837,0.00789971186196424,0.053014822780188334,9.970682111788766e-05,1.0148708492703374e-23,0.0,-0.1973408602772806,6.61643944954375e-20,-3.0361400952994414e-20,0.1973408602772806,6.61643944954375e-20,3.0361400952994414e-20
3.752976488244122,0.007814140709935368,0.020216415039521044,0.052836418545188765,0.020215720916782122,0.007814834832674289,0.052836418545188765,9.278048728107424e-05,1.3027279266207109e-23,0.0,-0.18380375205938795,9.121270258432597e-20,-3.9187449435514584e-20,0.18380375205938795,9.121270258432597e-20,3.9187449435514584e-20
3.756178089044522,0.0077299947825816145,0.02021048846887816,0.05265886701822743,0.0202098919886675,0.007730591262792276,0.05265886701822743,8.627868632816985e-05,1.6711358815565561e-23,0.0,-0.17109091144645067,1.2574983483180343e-19,-5.054607177715869e-20,0.17109091144645067,1.2574983483180343e-19,5.054607177715869e-20
3.7593796898449225,0.007646465994480958,0.020204662143230884,0.05248216442539143,0.0202041502004396,0.0076469779372722434,0.05248216442539143,8.017989713432384e-05,2.1423227568199396e-23,0.0,-0.15916011853967227,1.7337163436809501e-19,-6.515430487361458e-20,0.15916011853967227,1.7337163436809501e-19,6.515430487361458e-20
3.762581290645323,0.007563552809927398,0.020198934082461924,0.052306307008925246,0.02019849523675353,0.007563991655635791,0.052306307008925246,7.446334843268298e-05,2.744562555871894e-23,0.0,-0.1479707387648317,2.390368633570728e-19,-8.392941281652988e-20,0.1479707387648317,2.390368633570728e-19,8.392941281652988e-20
3.7657828914457228,0.007481253509821639,0.020193302505276817,0.05213129102716291,0.020192926783189364,0.007481629231909093,0.05213129102716291,6.910901835003406e-05,3.5137953415892404e-23,0.0,-0.13748370511353378,3.2958383287869063e-19,-1.0804400708072066e-19,0.13748370511353378,3.2958383287869063e-19,1.0804400708072066e-19
3.7689844922461226,0.0073995662132437185,0.020187765807565962,0.0519571127544598,0.02018744452624962,0.007399887494560061,0.0519571127544598,6.409763160705322e-05,4.4956747892588673e-23,0.0,-0.1276614968341736,4.544428755875072e-19,-1.3899611845990613e-19,0.1276614968341736,4.544428755875072e-19,1.3899611845990613e-19
3.772186093046523,0.007318488896913925,0.02018232254287871,0.05178376848112547,0.020182048153356735,0.007318763286435899,0.05178376848112547,5.941065456023559e-05,5.74815417481648e-23,0.0,-0.11846811501707165,6.266189020762932e-19,-1.7869821501134624e-19,0.11846811501707165,6.266189020762932e-19,1.7869821501134624e-19
3.7753876938469233,0.0072380194127152015,0.020176971404836267,0.051611254513356214,0.020176737352850596,0.007238253464700872,0.051611254513356214,5.50302882594404e-05,7.344750114814912e-23,0.0,-0.1098690554718154,8.640464256279017e-19,-2.295902105196973e-19,0.1098690554718154,8.640464256279017e-19,2.295902105196973e-19
3.7785892946473236,0.0071581555034404215,0.020171711211319922,0.05143956717316804,0.020171511813986007,0.0071583549007743375,0.05143956717316804,5.093945969120342e-05,9.378658819395897e-23,0.0,-0.10183127925466162,1.1914582527328618e-18,-2.9478282987546896e-19,0.10183127925466162,1.1914582527328618e-18,2.9478282987546896e-19
3.781790895447724,0.0070788948169177605,0.020166540890281463,0.05126870279833011,0.020166371226930213,0.00707906448026901,0.05126870279833011,4.7121811373609465e-05,1.1967943924946016e-22,0.0,-0.09432318116897125,1.6429625628418217e-18,-3.7823936034172796e-19,0.09432318116897125,1.6429625628418217e-18,3.7823936034172796e-19
3.7849924962481243,0.007000234918657702,0.02016145946703226,0.05109865774229822,0.02016131528276042,0.007000379102929543,0.05109865774229822,4.356168946362292e-05,1.5262070313776113e-22,0.0,-0.08731455653124141,2.2655969179694575e-18,-4.850059072567073e-19,0.08731455653124141,2.2655969179694575e-18,4.850059072567073e-19
3.788194097048524,0.006922173303155259,0.02015646605287739,0.050929428374148704,0.020156343673461304,0.006922295682571346,0.050929428374148704,4.0244130532439536e-05,1.9450127402197766e-22,0.0,-0.08077656646871861,3.1242295430409526e-18,-6.215028970618781e-19,0.08077656646871861,3.1242295430409526e-18,6.215028970618781e-19
3.791395697848924,0.006844707403971684,0.020151559834970512,0.05076101107851247,0.020151456091922548,0.006844811147019648,0.05076101107851247,3.7154847158693514e-05,2.4771171530921767e-22,0.0,-0.07468170199119739,4.308318609307246e-18,-7.958938641387555e-19,0.07468170199119739,4.308318609307246e-18,7.958938641387555e-19
3.7945972986493244,0.006767834602710868,0.020146740067274342,0.050593402255509526,0.020146652231936384,0.006767922438048824,0.050593402255509526,3.4280212483306704e-05,3.152722446687754e-22,0.0,-0.06900374705894005,5.941233865137429e-18,-1.0185516884724135e-18,0.06900374705894005,5.941233865137429e-18,1.0185516884724135e-18
3.7977988994497247,0.006691552236996834,0.0201420060625203,0.05042659832068368,0.020141931788195115,0.006691626511322019,0.05042659832068368,3.160724386343899e-05,4.009959875345397e-22,0.0,-0.06371774085022631,8.193111966218614e-18,-1.302647627575933e-18,0.06371774085022631,8.193111966218614e-18,1.302647627575933e-18
3.801000500250125,0.006615857607550237,0.020137357185069423,0.050260595704937336,0.020137294456288687,0.006615920336330973,0.050260595704937336,2.9123585756466683e-05,5.096938707253511e-22,0.0,-0.05879993941550475,1.1298585083968958e-17,-1.6648949685488626e-18,0.05879993941550475,1.1298585083968958e-17,1.6648949685488626e-18
3.8042021010505254,0.0065407479844540655,0.02013279284458428,0.05009539085446696,0.02013273993270222,0.006540800896336125,0.05009539085446696,2.6817491958229336e-05,6.4743159750137215e-22,0.0,-0.0542277768901798,1.558123018753592e-17,-2.1264872382542404e-18,0.0542277768901798,1.558123018753592e-17,2.1264872382542404e-18
3.8074037018509257,0.0064662206126910055,0.02012831249042955,0.049930980230698335,0.02012826791481359,0.006466265188306966,0.049930980230698335,2.467780731298064e-05,8.2185171735495585e-22,0.0,-0.0499798264244145,2.148728671764258e-17,-2.714281053743691e-18,0.0499798264244145,2.148728671764258e-17,2.714281053743691e-18
3.810605302651325,0.006392272717027989,0.020123915606725665,0.04976736031022255,0.02012387810089098,0.006392310222862673,0.04976736031022255,2.2693949005619776e-05,1.0425769976700692e-21,0.0,-0.04603576097579762,-1.3722063256975788e-17,-2.2147563429704737e-18,0.04603576097579762,1.3722063256975788e-17,2.2147563429704737e-18
3.8138069034517255,0.006318901506316549,0.020119601707986805,0.049604527584731786,0.02011957019009046,0.006318933024212894,0.049604527584731786,2.085588753989707e-05,1.3217152675166099e-21,0.0,-0.042376314099098894,-1.912197536606016e-17,-2.803779085875211e-18,0.042376314099098894,1.912197536606016e-17,2.803779085875211e-18
3.817008504252126,0.006246104177271838,0.0201153703352807,0.04944247856095593,0.020115343882453576,0.0062461306300989625,0.04944247856095593,1.9154127499442156e-05,1.6744908179603008e-21,0.0,-0.038983240856524576,-2.6645241553111226e-17,-3.5468316642732126e-18,0.038983240856524576,2.6645241553111226e-17,3.5468316642732126e-18
3.820210105052526,0.0061738779177867515,0.020111221052853373,0.04928120976059891,0.02011119887890492,0.006173900091735204,0.04928120976059891,1.757968818164747e-05,2.1200335320861483e-21,0.0,-0.03583927896167662,5.446932752780686e-21,-5.470166220423382e-18,0.03583927896167662,5.446932752780686e-21,5.470166220423382e-18
3.8234117058529264,0.006102219909832697,0.020107153445167576,0.04912071772027564,0.020107134881249735,0.006102238473750537,0.04912071772027564,1.6124084187754634e-05,2.6823644567026145e-21,0.0,-0.03292811026085729,6.305312393871889e-21,-6.939625374382229e-18,0.03292811026085729,6.305312393871889e-21,6.939625374382229e-18
3.8266133066533268,0.0060311273319934525,0.020103167114308425,0.04896099899144907,0.020103151592171513,0.006031142854130365,0.04896099899144907,1.4779306045900725e-05,3.3916258548336706e-21,0.0,-0.030234322646244902,7.2900319160464e-21,-8.798035253037654e-18,0.030234322646244902,7.2900319160464e-21,8.798035253037654e-18
3.829814907453727,0.005960597361673765,0.02009926167771446,0.04880205014036764,0.020099248715229594,0.005960610324158633,0.04880205014036764,1.353780093745557e-05,4.285615309348652e-21,0.0,-0.027743372486820315,8.418218236227803e-21,-1.1146782761537929e-17,0.027743372486820315,8.418218236227803e-21,1.1146782761537929e-17
3.8330165082541265,0.005890627177020474,0.020095436766196562,0.048643867748002875,0.020095425954856787,0.005890637988360247,0.048643867748002875,1.2392453590726729e-05,5.411697693766104e-21,0.0,-0.025441547654679916,9.709090984080499e-21,-1.411326655600196e-17,0.025441547654679916,9.709090984080499e-21,1.411326655600196e-17
3.836218109054527,0.005821213958589586,0.020091692022210946,0.048486448409987074,0.020091683016356977,0.005821222964443555,0.048486448409987074,1.1336567400048884e-05,6.829186412387462e-21,0.0,-0.0233159312164946,1.1184184415847221e-20,-1.7857461295878344e-17,0.0233159312164946,1.1184184415847221e-20,1.7857461295878344e-17
3.839419709854927,0.005752354890789889,0.020088027098356196,0.04832978873655181,0.020088019605902768,0.005752362383243317,0.04832978873655181,1.0363845822435087e-05,8.612307005705964e-21,0.0,-0.0213543658523656,1.2867588142870727e-20,-2.258011018102533e-17,0.0213543658523656,1.2867588142870727e-20,2.258011018102533e-17
3.8426213106553275,0.005684047163129604,0.020084441656067174,0.04817388535246617,0.020084435430533086,0.005684053388663694,0.04817388535246617,9.46837409834153e-06,1.0853882958186644e-20,0.0,-0.019545419057125257,1.4786207640707515e-20,-2.853294248620701e-17,0.019545419057125257,1.4786207640707515e-20,2.853294248620701e-17
3.845822911455728,0.0056162879712904215,0.02008093536448204,0.0480187348969753,0.02008093019815085,0.005616293137621612,0.0480187348969753,8.644601337733157e-06,1.3669916483923835e-20,0.0,-0.01787834917229296,1.6970045462880572e-20,-3.603140766029554e-17,0.01787834917229296,1.6970045462880572e-20,3.603140766029554e-17
3.849024512256128,0.005549074518050114,0.020077507899460754,0.04786433402373953,0.02007750361752058,0.005549078799990288,0.04786433402373953,7.887323007507925e-06,1.7205277607563118e-20,0.0,-0.016343072290348315,1.945250403547605e-20,-4.5470534648894126e-17,0.016343072290348315,1.945250403547605e-20,4.5470534648894126e-17
3.8522261130565285,0.005482404014072798,0.020074158942736352,0.04771067940077346,0.020074155398266083,0.005482407558543067,0.04771067940077346,7.1916638514744676e-06,2.1640764721377085e-20,0.0,-0.01493013006676557,2.227071082751687e-20,-5.734466953306959e-17,0.01493013006676557,2.227071082751687e-20,5.734466953306959e-17
3.855427713856928,0.005416273678583548,0.020070888181181974,0.04755776771038547,0.020070885250868073,0.005416276608897449,0.04755776771038547,6.553061269476972e-06,2.720186108230225e-20,0.0,-0.013630658469347558,2.5465866625655745e-20,-7.227202260608561e-17,0.013630658469347558,2.5465866625655745e-20,7.227202260608561e-17
3.8586293146573283,0.005350680739942211,0.02006769530617897,0.047405595649117116,0.020067692886661857,0.005350683159459324,0.047405595649117116,5.967249177925489e-06,3.416958697434562e-20,0.0,-0.012436357488801572,2.908361749487509e-20,-9.102517528567325e-17,0.012436357488801572,2.908361749487509e-20,9.102517528567325e-17
3.8618309154577286,0.005285622436129676,0.02006458001307289,0.04725415992768353,0.020064578017834997,0.005285624431367569,0.04725415992768353,5.4302423699274816e-06,4.2893939621846765e-20,0.0,-0.011339461829227371,3.317445091298608e-20,-1.1456896713662083e-16,0.011339461829227371,3.317445091298608e-20,1.1456896713662083e-16
3.865032516258129,0.005221096015157859,0.020061542000705836,0.0471034572709133,0.020061540357424978,0.005221097658438719,0.0471034572709133,4.93832138941119e-06,5.3810526198006854e-20,0.0,-0.010332712592206878,3.779411637838366e-20,-1.4410751518769921e-16,0.010332712592206878,3.779411637838366e-20,1.4410751518769921e-16
3.8682341170585293,0.005157098735413797,0.020058580971015105,0.046953484417688915,0.0200585796193169,0.005157100087112001,0.046953484417688915,4.4880179301041475e-06,6.746113405610791e-20,0.0,-0.00940932996354207,4.30040706204539e-20,-1.8114252562165906e-16,0.00940932996354207,4.30040706204539e-20,1.8114252562165906e-16
3.8714357178589296,0.005093627865946563,0.02005569662868911,0.04680423812088764,0.020055695518241153,0.00509362897639452,0.04680423812088764,4.0761007669538636e-06,8.45191522435551e-20,0.0,-0.00856298690733266,4.887194734120891e-20,-2.2754555881991233e-16,0.00856298690733266,4.887194734120891e-20,2.2754555881991233e-16
3.87463731865933,0.005030680686704863,0.020052888680872967,0.046655715147322266,0.020052887769771117,0.0050306815978067125,0.046655715147322266,3.6995622245631332e-06,1.0582096627737518e-19,0.0,-0.007787783868048262,5.547205114216306e-20,-2.8564752340274512e-16,0.007787783868048262,5.547205114216306e-20,2.8564752340274512e-16
3.8778389194597294,0.00496825448873214,0.02005015683691677,0.046507912277682445,0.020050156090320854,0.004968255235328057,0.046507912277682445,3.3556051844465992e-06,1.32404702365295e-19,0.0,-0.007078224477513192,6.288587505854865e-20,-3.583494285926447e-16,0.007078224477513192,6.288587505854865e-20,3.583494285926447e-16
3.8810405202601297,0.00490634657432494,0.020047500808160788,0.04636082630647591,0.020047500197142822,0.004906347185342906,0.04636082630647591,3.041630630391903e-06,1.6555800782120196e-19,0.0,-0.00642919226028315,7.120264078359241e-20,-4.492593476979948e-16,0.00642919226028315,7.120264078359241e-20,4.492593476979948e-16
3.88424212106053,0.0048449542571600114,0.020044920307752293,0.04621445404197042,0.02004491980832558,0.004844954756586723,0.04621445404197042,2.75522572892309e-06,2.0687693355861728e-19,0.0,-0.005835928327752701,8.051986040129482e-20,-5.628616761662205e-16,0.005835928327752701,8.051986040129482e-20,5.628616761662205e-16
3.8874437218609303,0.0047840748623942785,0.02004241505048962,0.04606879230613553,0.020042414642791502,0.004784075270092395,0.04606879230613553,2.4941524397991867e-06,2.583384470446502e-19,0.0,-0.005294010048467352,9.094391803409478e-20,-7.047261509364364e-16,0.005294010048467352,9.094391803409478e-20,7.047261509364364e-16
3.8906453226613307,0.004723705726741809,0.020039984752689546,0.04592383793458475,0.020039984420294504,0.004723706059136849,0.04592383793458475,2.256336649639794e-06,3.2238966786549016e-19,0.0,-0.004799330679541755,1.0259066917551577e-19,-8.817657889059954e-16,0.004799330679541755,1.0259066917551577e-19,8.817657889059954e-16
3.893846923461731,0.004663844198531013,0.020037629132074613,0.045779587776518,0.020037628861417776,0.00466384446918785,0.045779587776518,2.0398578201299146e-06,4.020576047526964e-19,0.0,-0.004348079941771504,1.15586055756067e-19,-1.1025549681566847e-15,0.004348079941771504,1.15586055756067e-19,1.1025549681566847e-15
3.8970485242621313,0.004604487637745092,0.020035347907677494,0.04563603869466423,0.02003534768757151,0.004604487857851078,0.04563603869466423,1.8429391408162936e-06,5.010840087225314e-19,0.0,-0.003936725518978662,1.3006673388769863e-19,-1.3777213973100766e-15,0.003936725518978662,1.3006673388769863e-19,1.3777213973100766e-15
3.9002501250625308,0.004545633416048143,0.020033140799759905,0.04549318756522438,0.020033140620990642,0.004545633594817407,0.04549318756522438,1.6639381752530693e-06,6.240909734994933e-19,0.0,-0.0035619954603321093,1.461807101271336e-19,-1.7204287942920577e-15,0.0035619954603321093,1.461807101271336e-19,1.7204287942920577e-15
3.903451725862931,0.004487278916799053,0.020031007529743874,0.0453510312778143,0.020031007384732607,0.00448727906181032,0.0453510312778143,1.5013379881754697e-06,7.767841497732694e-19,0.0,-0.0032208614628237223,1.64087983709875e-19,-2.1469708448501907e-15,0.0032208614628237223,1.64087983709875e-19,2.1469708448501907e-15
3.9066533266633314,0.004429421535055289,0.020028947820153558,0.04520956673540841,0.02002894770267508,0.004429421652533767,0.04520956673540841,1.353738740467454e-06,9.662019400634492e-19,0.0,-0.0029105230097521842,1.83961190390981e-19,-2.6775015772541526e-15,0.0029105230097521842,1.83961190390981e-19,2.6775015772541526e-15
3.9098549274637318,0.0043720586775677665,0.020026961394565973,0.045068790854283086,0.020026961299513743,0.004372058772619995,0.045068790854283086,1.2198497379278236e-06,1.201020861446946e-18,0.0,-0.002628392339947307,2.0598623919684033e-19,-3.3369328465858588e-15,0.002628392339947307,2.0598623919684033e-19,3.3369328465858588e-15
3.913056528264132,0.0043151877627685175,0.020025047977569294,0.044928700563960575,0.020025047900760047,0.004315187839577765,0.044928700563960575,1.0984819192249176e-06,1.491929470830013e-18,0.0,-0.0023720802215603564,2.3036294400293643e-19,-4.156036379801989e-15,0.0023720802215603564,2.3036294400293643e-19,4.156036379801989e-15
3.9162581290645324,0.004258806220752127,0.020023207294727563,0.04478929280715306,0.020023207232738982,0.004258806282740708,0.04478929280715306,9.885407679457116e-07,1.852085922048104e-18,0.0,-0.0021393825035239296,2.5730563614934853e-19,-5.172796044611048e-15,0.0021393825035239296,2.5730563614934853e-19,5.172796044611048e-15
3.9194597298649327,0.0042029114932520106,0.020021439072550783,0.044650564539707,0.020021439022586848,0.004202911543215947,0.044650564539707,8.890196332851125e-07,2.2976774622666173e-18,0.0,-0.0019282674172458319,2.8704375420487723e-19,-6.4340659764637306e-15,0.0019282674172458319,2.8704375420487723e-19,6.4340659764637306e-15
3.922661330665332,0.004147501033612359,0.02001974303846962,0.04451251273054763,0.020019742998249056,0.004147501073832923,0.04451251273054763,7.989934436731708e-07,2.8486040927222975e-18,0.0,-0.0017368636007275508,3.1982240490996097e-19,-7.997602296392203e-15,0.0017368636007275508,3.1982240490996097e-19,7.997602296392203e-15
3.9258629314657325,0.004092572306756394,0.020018118920813868,0.04437513436162367,0.02001811888847789,0.004092572339092372,0.04437513436162367,7.176127974927765e-07,3.529313354728149e-18,0.0,-0.0015634488170788092,3.5590288866163078e-19,-9.934550820715263e-15,0.0015634488170788092,3.5590288866163078e-19,9.934550820715263e-15
3.929064532266133,0.004038122789151762,0.020016566448794224,0.04423842642785249,0.02001656642283032,0.004038122815115666,0.04423842642785249,6.440984149891443e-07,4.369818922641064e-18,0.0,-0.0014064393393236425,3.9556317418500403e-19,-1.2332490934093031e-14,0.0014064393393236425,3.9556317418500403e-19,1.2332490934093031e-14
3.932266133066533,0.003984149968773318,0.020015085352486712,0.04410238593706526,0.020015085331665794,0.0039841499895942375,0.04410238593706526,5.777359355041533e-07,5.406942590741397e-18,0.0,-0.0012643799734449249,4.390983124464659e-19,-1.529915730982022e-14,0.0012643799734449249,4.390983124464659e-19,1.529915730982022e-14
3.9354677338669335,0.0039306513450638875,0.020013675362819425,0.043967009909952365,0.020013675346144053,0.00393065136173926,0.043967009909952365,5.178710442776486e-07,6.685827569571604e-18,0.0,-0.0011359346917874673,4.868208143870638e-19,-1.8966987183653833e-14,0.0011359346917874673,4.868208143870638e-19,1.8966987183653833e-14
