wavenumber_cm-1,n,k,alpha_cm-1,nalpha_cm-1
2503.1482,1.35105,0.0046082437,144.95455,195.84085
2504.1124,1.351135,0.0045937747,144.55508,195.31344
2505.0766,1.3512239,0.0045789834,144.14512,194.77234
2506.0409,1.3513093,0.004563855,143.72418,194.21583
2507.0051,1.3513991,0.0045483839,143.29208,193.64478
2507.9693,1.3514844,0.0045325737,142.84892,193.05809
2508.9336,1.3515748,0.0045164395,142.39516,192.4577
2509.8978,1.3516597,0.0044999979,141.93131,191.84283
2510.862,1.3517509,0.0044814032,141.39913,191.13639
2511.8263,1.3518391,0.0044628792,140.86873,190.43185
2512.7905,1.351933,0.0044445582,140.34429,189.73607
2513.7547,1.3520231,0.0044265594,139.82958,189.05283
2514.719,1.3521188,0.0044089835,139.3278,188.38775
2515.6832,1.352211,0.004391918,138.84173,187.74332
2516.6474,1.3523091,0.0043754373,138.37375,187.12408
2517.6117,1.352402,0.0043595992,137.92569,186.53098
2518.5759,1.3525028,0.0043444429,137.49883,185.96755
2519.5401,1.3525969,0.004329998,137.09412,185.43309
2520.5044,1.3527036,0.0043181591,136.77161,185.01144
2521.4686,1.3527966,0.0043181591,136.82393,185.09494
2522.4328,1.3528863,0.0043067355,136.51415,184.68813
2523.3971,1.3529794,0.0042956248,136.21402,184.29476
2524.3613,1.353073,0.0042847339,135.92058,183.91047
2525.3255,1.3531661,0.0042739827,135.63132,183.53171
2526.2898,1.3532597,0.0042632949,135.34381,183.15532
2527.254,1.353352,0.0042526033,135.05592,182.77819
2528.2182,1.3534461,0.004241854,134.76594,182.39843
2529.1825,1.3535374,0.0042309985,134.47232,182.01332
2530.1467,1.3536316,0.0042199977,134.17382,181.62192
2531.1109,1.3537228,0.0042079613,133.84211,181.18512
2532.0752,1.3538177,0.0041958708,133.50839,180.74603
2533.0394,1.3539097,0.0041837525,133.17349,180.30489
2534.0036,1.3540051,0.0041716304,132.83818,179.86357
2534.9679,1.3540981,0.0041595288,132.50323,179.42236
2535.9321,1.3541945,0.00414747,132.16934,178.983
2536.8963,1.3542877,0.0041354708,131.83707,178.54533
2537.8606,1.3543848,0.0041235499,131.507,178.11108
2538.8248,1.354478,0.0041117221,131.17961,177.6799
2539.789,1.3545761,0.0040999986,130.85527,177.25342
2540.7533,1.3546702,0.0040883925,130.53439,176.83104
2541.7175,1.3547686,0.0040769111,130.21721,176.41419
2542.6817,1.3548628,0.004065562,129.90398,176.00207
2543.646,1.3549625,0.0040543508,129.59488,175.5962
2544.6102,1.3550574,0.0040432792,129.28998,175.19534
2545.5744,1.355158,0.0040323492,128.98933,174.80092
2546.5387,1.3552527,0.0040215608,128.69296,174.41148
2547.5029,1.3553587,0.0040109102,128.40073,174.02905
2548.4671,1.3554535,0.0040109102,128.44933,174.10709
2549.4314,1.355546,0.0040003918,128.16095,173.72806
2550.3956,1.3556417,0.0039899983,127.87632,173.35447
2551.3598,1.3557396,0.0039803479,127.61526,173.01306
2552.3241,1.3558345,0.0039707012,127.35409,172.67106
2553.2883,1.3559327,0.0039610192,127.09155,172.32759
2554.2525,1.356028,0.0039512627,126.82638,171.98012
2555.2168,1.3561262,0.0039414037,126.55769,171.6282
2556.181,1.3562213,0.0039314218,126.28481,171.27015
2557.1452,1.3563203,0.0039212983,126.00714,170.90603
2558.1095,1.3564159,0.0039110221,125.72431,170.53445
2559.0737,1.3565149,0.0039005894,125.4362,170.15608
2560.0379,1.3566102,0.0038899984,125.14275,169.76993
2561.0022,1.3567102,0.0038783178,124.81397,169.33639
2561.9664,1.3568066,0.0038666539,124.48545,168.90268
2562.9306,1.3569081,0.0038550682,124.15917,168.47258
2563.8949,1.3570061,0.0038436148,123.83686,168.04737
2564.8591,1.3571091,0.0038323421,123.5201,167.63025
2565.8233,1.3572077,0.0038212948,123.21034,167.22202
2566.7876,1.3573115,0.0038105082,122.90872,166.82542
2567.7518,1.3574111,0.003800014,122.61627,166.44069
2568.716,1.3575163,0.0037898384,122.33385,166.0702
2569.6803,1.3576165,0.003779998,122.06201,165.71341
2570.6445,1.3577224,0.0037707444,121.80889,165.38266
2571.6087,1.3578233,0.0037618075,121.56577,165.06483
2572.573,1.3579297,0.0037531778,121.33238,164.76084
2573.5372,1.3580306,0.0037448462,121.10841,164.46892
2574.5014,1.3581411,0.0037367959,120.89334,164.19021
2575.4657,1.3582414,0.0037367959,120.93862,164.26384
2576.4299,1.3583425,0.0037290063,120.7317,163.995
2577.3941,1.3584436,0.0037214588,120.53243,163.73651
2578.3584,1.3585471,0.0037141275,120.33998,163.48754
2579.3226,1.3586489,0.0037069842,120.15346,163.24636
2580.2868,1.358754,0.0036999993,119.97189,163.01229
2581.2511,1.358856,0.0036946274,119.84247,162.84866
2582.2153,1.3589594,0.0036891028,119.70797,162.67828
2583.1795,1.35906,0.0036833175,119.56487,162.49584
2584.1438,1.3591635,0.0036771819,119.41026,162.29807
2585.108,1.3592623,0.0036706235,119.24177,162.08084
2586.0722,1.3593662,0.0036635827,119.05743,161.84265
2587.0365,1.3594651,0.0036560185,118.85592,161.58047
2588.0007,1.3595686,0.003647903,118.63628,161.29417
2588.9649,1.3596674,0.0036392268,118.39821,160.9822
2589.9292,1.3597707,0.0036299992,118.14199,160.64601
2590.8934,1.3598695,0.0036172587,117.77117,160.15342
2591.8576,1.3599766,0.0036045108,117.3998,159.66098
2592.8219,1.3600796,0.0035919398,117.03388,159.1754
2593.7861,1.3601894,0.0035797097,116.67877,158.70523
2594.7503,1.3602953,0.0035679676,116.33927,158.25576
2595.7146,1.3604077,0.0035568308,116.01924,157.83347
2596.6788,1.3605152,0.0035464,115.72197,157.4415
2597.643,1.3606294,0.0035367496,115.44992,157.08457
2598.6073,1.3607389,0.0035279393,115.20508,156.76403
2599.5715,1.3608563,0.0035199989,114.98843,156.48273
2600.5357,1.3609674,0.0035163872,114.91306,156.39293
2601.5,1.361083,0.0035130866,114.84776,156.31734
2602.4642,1.3611907,0.0035130866,114.89033,156.38765
2603.4284,1.3613012,0.0035099071,114.82888,156.31669
2604.3927,1.3614078,0.0035066865,114.76601,156.24333
2605.3569,1.3615184,0.0035032798,114.69696,156.16202
2606.3212,1.3616238,0.0034995656,114.61777,156.06627
2607.2854,1.3617342,0.0034954473,114.52524,155.95293
2608.2496,1.3618393,0.0034908466,114.4168,155.81729
2609.2139,1.3619486,0.0034857076,114.29059,155.65792
2610.1781,1.3620528,0.0034799986,114.14557,155.4723
2611.1423,1.3621616,0.003470337,113.87072,155.11032
2612.1066,1.3622698,0.003460655,113.59496,154.74698
2613.0708,1.3623827,0.0034511331,113.32422,154.39096
2614.035,1.3624939,0.0034419354,113.06391,154.04888
2614.9993,1.3626099,0.0034332015,112.8186,153.72774
2615.9635,1.3627222,0.0034250543,112.59238,153.43213
2616.9277,1.3628407,0.0034175925,112.3885,153.16761
2617.892,1.362955,0.0034108944,112.20956,152.93658
2618.8562,1.3630747,0.0034050178,112.05749,152.74273
2619.8204,1.3631918,0.0033999979,111.93349,152.58682
2620.7847,1.3633132,0.0033989083,111.9388,152.60764
2621.7489,1.3634275,0.0033981912,111.95636,152.64438
2622.7131,1.3635466,0.003397679,111.98065,152.69084
2623.6774,1.3636593,0.0033972301,112.00702,152.73941
2624.6416,1.3637769,0.0033967178,112.03129,152.78569
2625.6058,1.363889,0.0033960305,112.04977,152.82345
2626.5701,1.3640064,0.0033950787,112.0595,152.84988
2627.5343,1.3641177,0.0033937898,112.05808,152.86042
2628.4985,1.3642353,0.0033921096,112.04371,152.85398
2629.4628,1.364347,0.0033921096,112.08481,152.92258
2630.427,1.3644614,0.0033899974,112.05609,152.89622
2631.3912,1.364572,0.0033848528,111.92705,152.73253
2632.3555,1.3646902,0.0033796784,111.7969,152.56813
2633.3197,1.3648044,0.0033746082,111.67008,152.40781
2634.2839,1.3649246,0.0033697579,111.5504,152.25788
2635.2482,1.3650405,0.0033652335,111.44141,152.12204
2636.2124,1.3651627,0.003361119,111.34588,152.00524
2637.1766,1.3652805,0.0033574887,111.2663,151.90971
2638.1409,1.365404,0.0033543985,111.20454,151.83912
2639.1051,1.3655229,0.0033518933,111.1621,151.79438
2640.0693,1.365649,0.003349999,111.13987,151.77805
2641.0336,1.365769,0.0033510793,111.21631,151.89579
2641.9978,1.365893,0.0033523981,111.3007,152.02485
2642.962,1.3660114,0.0033538342,111.38902,152.15866
2643.9263,1.3661348,0.0033552796,111.47768,152.29353
2644.8905,1.3662523,0.0033566393,111.56353,152.42393
2645.8547,1.366375,0.0033578388,111.64408,152.54768
2646.819,1.3664926,0.0033588149,111.71723,152.66077
2647.7832,1.3666149,0.0033595189,111.78136,152.76207
2648.7474,1.3667324,0.0033599194,111.83539,152.84905
2649.7117,1.3668543,0.0033599995,111.87877,152.92198
2650.6759,1.3669717,0.0033576377,111.84081,152.88323
2651.6401,1.3670964,0.0033553112,111.80398,152.84682
2652.6044,1.3672167,0.0033531375,111.77218,152.81679
2653.5686,1.3673435,0.0033512302,111.7492,152.79955
2654.5328,1.3674664,0.003349686,111.7383,152.79838
2655.4971,1.3675945,0.003349686,111.77889,152.86819
2656.4613,1.3677173,0.0033485908,111.78292,152.88743
2657.4255,1.3678468,0.003348019,111.8044,152.93129
2658.3898,1.367972,0.0033480301,111.84534,153.00129
2659.354,1.3681034,0.0033486784,111.90757,153.10112
2660.3182,1.3682301,0.003349999,111.99229,153.23122
2661.2825,1.3683627,0.0033531934,112.13971,153.4478
2662.2467,1.3684888,0.0033569112,112.30472,153.68775
2663.2109,1.3686211,0.0033610985,112.48553,153.95007
2664.1752,1.3687472,0.0033657104,112.68066,154.23134
2665.1394,1.3688799,0.0033707023,112.88863,154.53097
2666.1036,1.3690058,0.0033760313,113.10801,154.84552
2667.0679,1.3691378,0.0033816583,113.33751,155.17466
2668.0321,1.3692641,0.0033875499,113.57601,155.51556
2668.9963,1.3693963,0.0033936743,113.82247,155.86807
2669.9606,1.3695222,0.0033999979,114.07576,156.22929
2670.9248,1.3696549,0.0034062639,114.32727,156.5889
2671.889,1.3697805,0.003412718,114.58524,156.95663
2672.8533,1.3699141,0.0034193527,114.84944,157.33386
2673.8175,1.3700403,0.0034261588,115.11956,157.71843
2674.7817,1.3701733,0.0034331232,115.39516,158.11138
2675.746,1.3702997,0.0034402385,115.67601,158.5108
2676.7102,1.3704334,0.0034474935,115.96173,158.91783
2677.6744,1.3705599,0.0034548789,116.25201,159.33035
2678.6387,1.3706942,0.0034623835,116.54648,159.74958
2679.6029,1.3708203,0.003469998,116.84484,160.17327
2680.5671,1.370955,0.0034781843,117.16264,160.62471
2681.5314,1.3710772,0.0034863818,117.48102,161.07554
2682.4956,1.3712122,0.0034863818,117.52326,161.14933
2683.4598,1.3713453,0.0034945644,117.84143,161.60129
2684.4241,1.3714803,0.0035027023,118.1583,162.05178
2685.3883,1.3716102,0.0035107806,118.47335,162.49924
2686.3525,1.3717453,0.0035187826,118.78601,162.94416
2687.3168,1.3718753,0.0035267044,119.09617,163.38509
2688.281,1.3720113,0.0035345424,119.40368,163.8232
2689.2452,1.3721412,0.003542304,119.70881,164.25739
2690.2095,1.3722773,0.0035499986,120.01185,164.68954
2691.1737,1.3724078,0.0035563894,120.27099,165.06085
2692.1379,1.3725464,0.0035629589,120.53634,165.44172
2693.1022,1.3726788,0.0035697892,120.81066,165.83423
2694.0664,1.3728188,0.0035769586,121.09663,166.24374
2695.0306,1.3729531,0.0035845302,121.3964,166.67156
2695.9949,1.3730943,0.0035925582,121.71182,167.1218
2696.9591,1.3732294,0.0036010891,122.04447,167.59505
2697.9233,1.3733723,0.0036101583,122.39558,168.0947
2698.8876,1.3735086,0.0036197901,122.76598,168.62013
2699.8518,1.3736528,0.0036299992,123.15621,169.17388
2700.816,1.3737898,0.0036422014,123.61433,169.82011
2701.7803,1.3739336,0.0036547501,124.08451,170.48387
2702.7445,1.3740691,0.0036675707,124.56423,171.15986
2703.7087,1.3742125,0.0036805905,125.05103,171.84669
2704.673,1.3743476,0.0036937483,125.54283,172.53949
2705.6372,1.3744912,0.0037069917,126.03787,173.23794
2706.6014,1.374625,0.0037202705,126.53442,173.93738
2707.5657,1.3747685,0.0037335511,127.03137,174.63872
2708.5299,1.3748971,0.0037468001,127.52755,175.33727
2709.4941,1.3750405,0.0037468001,127.57295,175.41798
2710.4584,1.3751862,0.0037599988,128.06791,176.11722
2711.4226,1.3753304,0.0037722681,128.53151,176.77331
2712.3868,1.375471,0.0037846062,128.99777,177.43269
2713.3511,1.3756173,0.0037970543,129.46807,178.09851
2714.3153,1.3757583,0.0038096458,129.94356,178.77093
2715.2795,1.3759048,0.0038224198,130.42559,179.45319
2716.2438,1.3760469,0.0038354062,130.91517,180.14541
2717.208,1.3761948,0.0038486328,131.41327,180.85027
2718.1723,1.3763373,0.0038621258,131.92079,181.56751
2719.1365,1.3764869,0.0038759075,132.43851,182.29987
2720.1007,1.3766302,0.0038899984,132.96712,183.04656
2721.065,1.3767807,0.0039048828,133.52321,183.83219
2722.0292,1.3769243,0.0039200298,134.08865,184.62992
2722.9934,1.3770757,0.0039354283,134.66306,185.44122
2723.9577,1.3772196,0.0039510708,135.24619,186.26369
2724.9219,1.3773713,0.0039669517,135.83786,187.09917
2725.8861,1.3775162,0.0039830711,136.43809,187.94567
2726.8504,1.3776685,0.0039994288,137.04688,188.80516
2727.8146,1.3778135,0.0040160306,137.66442,189.6759
2728.7788,1.377967,0.0040328838,138.291,190.56043
2729.7431,1.3781122,0.0040499978,138.92692,191.45689
2730.7073,1.3782661,0.0040663704,139.53783,192.32025
2731.6715,1.3784121,0.0040831976,140.16473,193.20476
2732.6358,1.3785688,0.00410055,140.81007,194.11637
2733.6,1.3787142,0.0041184779,141.47561,195.05443
2734.5642,1.3788717,0.0041370299,142.16302,196.02457
2735.5285,1.37901,0.0041562375,142.87342,197.02388
2736.4927,1.3791685,0.0041562375,142.92379,197.11598
2737.4569,1.3793323,0.0041761287,143.6584,198.15267
2738.4212,1.379492,0.0041967183,144.41753,199.22284
2739.3854,1.3796488,0.0042180084,145.20128,200.32677
2740.3496,1.3798107,0.0042399969,146.00959,201.46559
2741.3139,1.3799667,0.004264785,146.91487,202.73764
2742.2781,1.3801267,0.004289886,147.83154,204.02626
2743.2423,1.3802799,0.0043151695,148.75511,205.32369
2744.2066,1.3804396,0.0043405257,149.6818,206.62669
2745.1708,1.380592,0.0043658577,150.60827,207.92857
2746.135,1.3807509,0.0043910854,151.53175,209.2276
2747.0993,1.3809025,0.004416151,152.45025,210.51893
2748.0635,1.3810612,0.0044410061,153.36208,211.80242
2749.0277,1.3812129,0.0044656247,154.26635,213.07468
2749.992,1.3813713,0.0044899974,155.16272,214.33732
2750.9562,1.3815221,0.0045112297,155.95111,215.4499
2751.9204,1.3816842,0.0045327172,156.74885,216.5774
2752.8847,1.381839,0.0045546312,157.56186,217.72513
2753.8489,1.3820043,0.0045771189,158.39525,218.90292
2754.8131,1.3821609,0.0046003107,159.25357,220.11406
2755.7774,1.382328,0.0046243183,160.1407,221.36697
2756.7416,1.3824865,0.0046492312,161.05977,222.66295
2757.7058,1.3826553,0.0046751183,162.0132,224.0084
2758.6701,1.3828137,0.0047020297,163.00278,225.40247
2759.6343,1.3829854,0.0047299974,164.02963,226.85057
2760.5985,1.3831432,0.0047621652,165.20287,228.49922
2761.5628,1.3833119,0.0047948789,166.39582,230.17732
2762.527,1.3834524,0.0048279651,167.60251,231.87009
2763.4912,1.3836206,0.0048279651,167.66101,231.97923
2764.4555,1.3838017,0.0048612785,168.87679,233.69199
2765.4197,1.3839701,0.004894685,170.09661,235.40863
2766.3839,1.3841361,0.0049280785,171.31679,237.12575
2767.3482,1.3843037,0.0049613658,172.53409,238.83958
2768.3124,1.384467,0.0049944781,173.7461,240.54575
2769.2766,1.3846339,0.0050273649,174.95108,242.24319
2770.2409,1.3847953,0.0050599985,176.14803,243.92896
2771.2051,1.3849623,0.0050897002,177.24367,245.47581
2772.1693,1.3851262,0.0051195826,178.34633,247.03218
2773.1336,1.3852965,0.005149791,179.46107,248.60679
2774.0978,1.385463,0.0051804632,180.59271,250.20452
2775.062,1.3856351,0.0052117165,181.74537,251.83276
2776.0263,1.385803,0.0052436627,182.92295,253.49516
2776.9905,1.3859777,0.0052763913,184.1286,255.19814
2777.9547,1.3861462,0.0053099822,185.36515,256.9432
2778.919,1.3863227,0.0053445008,186.63491,258.73622
2779.8832,1.3864936,0.0053799991,187.93974,260.57723
2780.8474,1.3866702,0.0054184701,189.3493,262.56504
2781.8117,1.3868399,0.005457662,190.785,264.58824
2782.7759,1.3870152,0.0054974947,192.24405,266.64543
2783.7401,1.387183,0.0055379029,193.72421,268.73092
2784.7044,1.3873568,0.0055788271,195.2234,270.8445
2785.6686,1.3875207,0.0056202225,196.74007,272.98092
2786.6328,1.3876914,0.005657021,198.09677,274.89718
2787.5971,1.3878578,0.0056938175,199.4543,276.81421
2788.5613,1.3880321,0.0057306141,200.81272,278.7345
2789.5255,1.3881992,0.0057674125,202.1721,280.65515
2790.4898,1.3883748,0.0058042109,203.53237,282.57921
2791.454,1.3885424,0.0058410075,204.89346,284.50326
2792.4182,1.3887197,0.005877804,206.25545,286.431
2793.3825,1.3888892,0.0059146024,207.61839,288.35894
2794.3467,1.3890661,0.005951399,208.98216,290.29004
2795.3109,1.3892375,0.0059881974,210.34689,292.22179
2796.2752,1.3894162,0.006024994,211.71244,294.1567
2797.2394,1.3895879,0.0060617924,213.07896,296.09193
2798.2036,1.3897688,0.0060985889,214.44629,298.03077
2799.1679,1.3899413,0.0061353873,215.81459,299.96962
2800.1321,1.3901234,0.0061721839,217.18371,301.91215
2801.0963,1.390298,0.0062089823,218.55379,303.85489
2802.0606,1.390481,0.0062457789,219.92469,305.8011
2803.0248,1.3906579,0.0062825773,221.29655,307.7478
2803.989,1.3908424,0.0063193738,222.66924,309.69783
2804.9533,1.3910205,0.0063561723,224.04288,311.64825
2805.9175,1.3912075,0.0063929688,225.41735,313.6023
2806.8817,1.3913878,0.0064297672,226.79278,315.55672
2807.846,1.3915766,0.0064665638,228.16904,317.5147
2808.8102,1.3917586,0.0065033622,229.54625,319.47296
2809.7744,1.391951,0.0065401588,230.92429,321.43529
2810.7387,1.3921343,0.0065769553,232.30322,323.39728
2811.7029,1.3923311,0.0066137537,233.6831,325.36426
2812.6671,1.3925166,0.0066505522,235.06388,327.33036
2813.6314,1.3927182,0.0066873487,236.44549,329.30193
2814.5956,1.392907,0.0067241453,237.82799,331.27227
2815.5598,1.3931212,0.0067609437,239.21144,333.25054
2816.5241,1.3933114,0.0068140235,241.17204,336.02775
2817.4883,1.3935168,0.0068419073,242.24185,337.56808
2818.4525,1.3937331,0.006893767,244.16151,340.29598
2819.4168,1.3939414,0.0069499873,246.23691,343.23982
2820.381,1.3941436,0.0070085656,248.39725,346.30144
2821.3452,1.3943492,0.0070653632,250.49588,349.27874
2822.3095,1.3945509,0.0071261358,252.73686,352.45442
2823.2737,1.3947543,0.0071882512,255.02696,355.69995
2824.2379,1.3949506,0.007252058,257.37859,359.03043
2825.2022,1.3951497,0.0073152464,259.70981,362.33407
2826.1664,1.3953435,0.0073769074,261.98832,365.56371
2827.1306,1.3955411,0.0074418299,264.38419,368.959
2828.0949,1.3957278,0.0075010303,266.57828,372.0707
2829.0591,1.3959275,0.0075583216,268.70593,375.09401
2830.0233,1.3961189,0.0076210853,271.02959,378.38952
2830.9876,1.3963127,0.0076783095,273.1577,381.41356
2831.9518,1.3965043,0.0077310503,275.12764,384.21693
2832.9161,1.3967083,0.0077867825,277.20535,387.175
2833.8803,1.3969017,0.0078447089,279.36256,390.24204
2834.8445,1.3971053,0.0078995507,281.41128,393.1612
2835.8088,1.3973044,0.0079546999,283.47228,396.09707
2836.773,1.3975147,0.0080146994,285.70753,399.28047
2837.7372,1.3977102,0.0080770329,288.02746,402.57892
2838.7015,1.3979173,0.0081329048,290.1184,405.56152
2839.6657,1.3981214,0.0081918333,292.31977,408.69851
2840.6299,1.3983333,0.008258095,294.78433,412.20675
2841.5942,1.3985288,0.0083206985,297.11987,415.5307
2842.5584,1.3987434,0.0083878003,299.61761,419.08816
2843.5226,1.3989198,0.0084549971,302.12037,422.64218
2844.4869,1.3991299,0.0084820203,303.18877,424.20046
2845.4511,1.3993571,0.0085451156,305.54764,427.57025
2846.4153,1.3995723,0.0086103417,307.98426,431.04622
2847.3796,1.3997825,0.0086742081,310.37381,434.45583
2848.3438,1.4000024,0.0087343398,312.63123,437.68446
2849.308,1.4002213,0.0088050961,315.27052,441.44852
2850.2723,1.4004363,0.0088743437,317.85749,445.13917
2851.2365,1.4006529,0.0089415163,320.3718,448.72968
2852.2007,1.4008739,0.0090171676,323.19162,452.75071
2853.165,1.4010835,0.0090879221,325.83771,456.52582
2854.1292,1.4013052,0.0091568101,328.41857,460.21464
2855.0934,1.4015211,0.0092302691,331.16509,464.13486
2856.0577,1.4017444,0.0093048103,333.95224,468.11567
2857.0219,1.4019591,0.0093791075,336.73243,472.08508
2857.9861,1.4021851,0.0094574671,339.66032,476.26664
